order_id,order_date,customer_id,status,quantity,unit_price,currency,total_amount
500,2021-08-27,C1274,pending,4,41.62,USD,170.01
501,2021-08-28,C1478,open,2,47.32,USD,109.34
502,2021-08-29,C1529,open,9,34.19,USD,320.02
503,2021-08-30,C1728,,1,47.96,USD,60.97
504,2021-08-31,C1763,closed,4,11.81,USD,43.76
505,2021-09-01,C1071,open,1,26.48,USD,29.65
506,2021-09-02,C1866,,6,32.08,USD,218.72
507,2021-09-03,C1508,closed,4,31.18,USD,144.81
508,2021-09-04,C1628,closed,5,23.07,USD,115.61
509,2021-09-05,C1827,closed,5,20.21,USD,105.68
510,2021-09-06,C1249,open,9,10.71,USD,119.28
511,2021-09-07,C1437,open,1,22.63,USD,22.13
512,2021-09-08,C1912,open,2,12.32,USD,30.33
513,2021-09-09,C1060,closed,6,38.05,USD,256.85
514,2021-09-10,C1460,closed,5,14.4,USD,86.75
515,2021-09-11,C1472,,7,7.64,USD,63.4
516,2021-09-12,C1514,,3,29.86,USD,88.06
517,2021-09-13,C1117,open,3,31.79,USD,107.53
518,2021-09-14,C1066,closed,2,44.24,USD,110.34
519,2021-09-15,C1594,pending,3,30.96,USD,99.65
520,2021-09-16,C1224,,1,20.55,USD,26.44
521,2021-09-17,C1162,open,5,41.14,USD,222.34
522,2021-09-18,C1427,open,5,29.31,USD,140.27
523,2021-09-19,C1431,pending,7,8.57,USD,63.34
524,2021-09-20,C1702,closed,4,30.46,USD,156.04
525,2021-09-21,C1146,closed,3,45.86,USD,141.42
526,2021-09-22,C1133,open,1,22.83,USD,28.47
527,2021-09-23,C1784,open,8,18.33,USD,183.67
528,2021-09-24,C1515,,3,11.46,USD,35.76
529,2021-09-25,C1160,,2,11.82,USD,22.06
530,2021-09-26,C1439,closed,4,24.47,USD,116.46
531,2021-09-27,C1784,closed,3,31.81,USD,97.78
532,2021-09-28,C1956,pending,1,8.63,USD,10.47
533,2021-09-29,C1242,pending,3,47.28,USD,152.77
534,2021-09-30,C1700,open,2,38.98,USD,85.3
535,2021-10-01,C1174,closed,8,31.4,USD,304.24
536,2021-10-02,C1787,closed,6,42.28,USD,267.11
537,2021-10-03,C1240,closed,9,8.61,USD,83.48
538,2021-10-04,C1084,,8,26.46,USD,222.36
539,2021-10-05,C1579,open,3,33.35,USD,104.75
540,2021-10-06,C1045,,5,42.29,USD,234.79
541,2021-10-07,C1554,pending,7,40.26,USD,344.81
542,2021-10-08,C1758,open,5,17.47,USD,4562.76
543,2021-10-09,C1138,,8,47.34,USD,420.27
544,2021-10-10,C1157,open,5,10.6,USD,61.92
545,2021-10-11,C1249,open,1,44.38,USD,44.73
546,2021-10-12,C1326,open,5,48.69,USD,246.13
547,2021-10-13,C1145,,4,12.97,USD,66.06
548,2021-10-14,C1353,open,6,37.49,USD,267.55
549,2021-10-15,C1602,open,3,6.81,USD,23.1
550,2021-10-16,C1653,closed,5,23.24,USD,134.69
551,2021-10-17,C1031,open,2,28.23,USD,51.48
552,2021-10-18,C1712,closed,6,31.13,USD,214.28
553,2021-10-19,C1530,open,6,47.12,USD,312.07
554,2021-10-20,C1389,open,5,35.25,USD,197.1
555,2021-10-21,C1956,closed,6,26.66,USD,166.96
556,2021-10-22,C1586,open,7,41.44,USD,270.53
557,2021-10-23,C1777,,5,47.77,USD,233.44
558,2021-10-24,C1560,,1,5.99,USD,7.67
559,2021-10-25,C1340,closed,8,49.21,USD,418.67
560,2021-10-26,C1832,open,4,8.88,USD,38.6
561,2021-10-27,C1860,open,9,41.65,USD,345.27
562,2021-10-28,C1601,,6,17.62,USD,96.74
563,2021-10-29,C1782,,1,10.95,USD,13.0
564,2021-10-30,C1924,,3,24.79,USD,82.94
565,2021-10-31,C1514,open,3,33.98,USD,112.49
566,2021-11-01,C1774,open,4,22.14,USD,88.32
567,2021-11-02,C1915,open,6,7.46,USD,53.62
568,2021-11-03,C1842,open,7,31.98,USD,216.54
569,2021-11-04,C1704,closed,4,45.61,USD,178.06
570,2021-11-05,C1130,,6,22.24,USD,144.69
571,2021-11-06,C1635,open,1,14.73,USD,14.94
572,2021-11-07,C1162,closed,8,24.92,USD,199.16
573,2021-11-08,C1491,open,7,7.18,USD,58.21
574,2021-11-09,C1805,open,9,41.92,USD,437.79
575,2021-11-10,C1705,closed,3,42.19,USD,155.66
576,2021-11-11,C1018,closed,2,31.46,USD,67.14
577,2021-11-12,C1712,,1,20.89,USD,19.41
578,2021-11-13,C1271,closed,3,40.99,USD,124.13
579,2021-11-14,C1184,open,5,29.96,USD,193.54
580,2021-11-15,C1337,,2,42.17,USD,96.02
581,2021-11-16,C1831,open,3,33.42,USD,118.7
582,2021-11-17,C1932,pending,4,40.3,USD,145.55
583,2021-11-18,C1791,open,7,31.94,USD,247.57
584,2021-11-19,C1505,,3,23.64,USD,64.89
585,2021-11-20,C1816,open,9,48.11,USD,488.28
586,2021-11-21,C1325,,8,29.35,USD,297.8
587,2021-11-22,C1558,,4,32.23,USD,165.97
588,2021-11-23,C1102,,1,14.92,USD,16.65
589,2021-11-24,C1005,,1,33.15,USD,35.91
590,2021-11-25,C1424,,1,30.72,USD,39.26
591,2021-11-26,C1495,,1,13.32,USD,15.58
592,2021-11-27,C1738,open,8,7.68,USD,56.89
593,2021-11-28,C1161,,3,32.2,USD,104.94
594,2021-11-29,C1209,,6,39.37,USD,235.3
595,2021-11-30,C1141,closed,3,28.55,USD,93.18
596,2021-12-01,C1801,open,5,15.2,USD,82.25
597,2021-12-02,C1141,open,7,34.99,USD,277.47
598,2021-12-03,C1080,,2,8.6,USD,17.93
599,2021-12-04,C1569,,6,24.88,USD,144.16
600,2021-12-05,C1037,,6,12.35,USD,81.62
601,2021-12-06,C1341,,3,13.3,USD,49.16
602,2021-12-07,C1619,,6,14.1,USD,98.61
603,2021-12-08,C1794,,5,22.4,USD,115.96
604,2021-12-09,C1027,,2,7.3,USD,18.6
605,2021-12-10,C1059,,9,22.9,USD,260.69
606,2021-12-11,C1534,open,8,28.03,USD,220.59
607,2021-12-12,C1459,,3,26.75,USD,73.49
608,2021-12-13,C1538,open,8,22.23,USD,212.79
609,2021-12-14,C1359,open,9,42.76,USD,473.76
610,2021-12-15,C1742,open,3,11.54,USD,44.56
611,2021-12-16,C1183,,3,27.76,USD,104.59
612,2021-12-17,C1733,closed,2,7.79,USD,17.76
613,2021-12-18,C1344,open,8,8.2,USD,72.95
614,2021-12-19,C1536,,1,30.82,USD,28.08
615,2021-12-20,C1164,closed,8,30.47,USD,243.43
616,2021-12-21,C1230,closed,7,44.51,USD,337.69
617,2021-12-22,C1454,,7,30.1,USD,242.6
618,2021-12-23,C1040,,3,48.19,USD,162.34
619,2021-12-24,C1634,closed,1,7.19,USD,8.61
620,2021-12-25,C1596,open,4,9.41,USD,38.09
621,2021-12-26,C1929,,9,6.98,USD,70.73
622,2021-12-27,C1047,,5,13.34,USD,62.38
623,2021-12-28,C1192,open,1,29.36,USD,31.28
624,2021-12-29,C1734,open,5,34.05,USD,204.31
625,2021-12-30,C1669,open,8,7.05,USD,66.4
626,2021-12-31,C1289,open,8,47.57,USD,493.3
627,2022-01-01,C1159,open,5,42.9,USD,216.89
628,2022-01-02,C1624,open,9,18.35,USD,181.55
629,2022-01-03,C1817,,1,8.47,USD,8.74
630,2022-01-04,C1464,,4,12.64,USD,54.41
631,2022-01-05,C1429,open,3,10.71,USD,39.93
632,2022-01-06,C1192,closed,2,10.55,USD,24.76
633,2022-01-07,C1255,open,8,28.34,USD,284.07
634,2022-01-08,C1736,open,7,16.06,USD,110.33
635,2022-01-09,C1821,,9,21.12,USD,237.48
636,2022-01-10,C1558,open,2,49.53,USD,91.52
637,2022-01-11,C1425,open,4,35.79,USD,179.73
638,2022-01-12,C1504,,6,47.7,USD,295.25
639,2022-01-13,C1956,,3,11.42,USD,35.15
640,2022-01-14,C1579,open,8,22.2,USD,196.22
641,2022-01-15,C1792,,3,29.96,USD,114.71
642,2022-01-16,C1175,,2,8.45,USD,15.53
643,2022-01-17,C1018,,3,5.19,USD,16.21
644,2022-01-18,C1362,,6,35.17,USD,262.22
645,2022-01-19,C1580,,2,33.88,USD,71.72
646,2022-01-20,C1584,closed,8,23.49,USD,184.1
647,2022-01-21,C1452,open,1,27.03,USD,28.92
648,2022-01-22,C1033,open,7,23.69,USD,174.82
649,2022-01-23,C1798,closed,2,6.08,USD,15.4
650,2022-01-24,C1466,open,6,20.09,USD,145.22
651,2022-01-25,C1880,,2,12.97,USD,28.59
652,2022-01-26,C1483,open,2,9.43,USD,24.43
653,2022-01-27,C1542,open,8,48.05,USD,417.5
654,2022-01-28,C1423,open,2,31.97,USD,59.04
655,2022-01-29,C1066,open,7,37.79,USD,265.83
656,2022-01-30,C1220,,3,19.19,USD,61.85
657,2022-01-31,C1698,,8,22.69,USD,174.76
658,2022-02-01,C1821,open,7,15.66,USD,140.21
659,2022-02-02,C1227,open,8,9.36,USD,90.36
660,2022-02-03,C1951,open,7,13.06,USD,92.09
661,2022-02-04,C1020,open,6,40.89,USD,278.79
662,2022-02-05,C1014,pending,7,35.49,USD,295.28
663,2022-02-06,C1788,open,5,29.61,USD,188.99
664,2022-02-07,C1093,,7,26.38,USD,231.32
665,2022-02-08,C1349,,1,46.51,USD,51.44
666,2022-02-09,C1544,,1,8.27,USD,10.01
667,2022-02-10,C1979,,9,17.63,USD,178.48
668,2022-02-11,C1167,,5,20.75,USD,116.31
669,2022-02-12,C1193,,5,40.21,USD,190.17
670,2022-02-13,C1642,,3,49.66,USD,141.6
671,2022-02-14,C1102,,5,15.83,USD,88.0
672,2022-02-15,C1398,closed,3,44.34,USD,134.02
673,2022-02-16,C1450,,9,42.38,USD,346.49
674,2022-02-17,C1522,open,9,15.11,USD,161.71
675,2022-02-18,C1722,open,6,22.97,USD,125.83
676,2022-02-19,C1300,pending,1,23.44,USD,26.68
677,2022-02-20,C1504,,7,49.02,USD,382.83
678,2022-02-21,C1819,open,7,13.14,USD,118.43
679,2022-02-22,C1496,pending,4,40.96,USD,179.19
680,2022-02-23,C1327,closed,8,20.04,USD,148.37
681,2022-02-24,C1935,closed,6,37.89,USD,254.77
682,2022-02-25,C1588,,4,23.9,USD,118.2
683,2022-02-26,C1810,,4,31.03,USD,161.2
684,2022-02-27,C1422,open,2,42.47,USD,91.07
685,2022-02-28,C1928,closed,2,41.19,USD,84.7
686,2022-03-01,C1096,open,4,43.99,USD,222.18
687,2022-03-02,C1804,open,5,7.68,USD,37.5
688,2022-03-03,C1006,,8,36.14,USD,331.38
689,2022-03-04,C1502,closed,6,11.3,USD,72.02
690,2022-03-05,C1041,,4,23.71,USD,86.91
691,2022-03-06,C1461,,7,29.69,USD,215.92
692,2022-03-07,C1303,open,8,23.12,USD,186.09
693,2022-03-08,C1008,open,2,28.38,USD,66.66
694,2022-03-09,C1524,,7,49.84,USD,446.4
695,2022-03-10,C1414,,2,11.08,USD,22.32
696,2022-03-11,C1276,open,2,35.4,USD,86.7
697,2022-03-12,C1751,,8,22.82,USD,168.35
698,2022-03-13,C1348,open,2,10.99,USD,24.51
699,2022-03-14,C1562,,9,12.14,USD,101.42
700,2022-03-15,C1753,open,1,47.72,USD,60.78
701,2022-03-16,C1517,open,9,44.58,USD,484.09
702,2022-03-17,C1800,,1,45.82,USD,53.3
703,2022-03-18,C1357,,2,49.62,USD,122.02
704,2022-03-19,C1155,,6,14.37,USD,99.93
705,2022-03-20,C1267,,6,20.99,USD,162.16
706,2022-03-21,C1237,pending,1,35.11,USD,41.63
707,2022-03-22,C1049,,7,26.77,USD,237.96
708,2022-03-23,C1596,closed,8,23.83,USD,211.01
709,2022-03-24,C1273,,2,21.1,USD,39.96
710,2022-03-25,C1526,open,8,31.72,USD,282.0
711,2022-03-26,C1054,closed,9,30.9,USD,264.4
712,2022-03-27,C1792,open,6,12.27,USD,83.71
713,2022-03-28,C1148,open,5,26.23,USD,143.35
714,2022-03-29,C1451,open,9,29.91,USD,309.31
715,2022-03-30,C1602,,9,30.66,USD,249.45
716,2022-03-31,C1370,closed,1,14.45,USD,14.13
717,2022-04-01,C1300,closed,3,38.4,USD,126.32
718,2022-04-02,C1324,pending,9,6.13,USD,70.63
719,2022-04-03,C1875,,2,20.97,USD,44.18
720,2022-04-04,C1641,open,4,40.11,USD,171.63
721,2022-04-05,C1313,closed,4,30.38,USD,144.11
722,2022-04-06,C1186,,2,16.75,USD,38.24
723,2022-04-07,C1713,,3,36.27,USD,110.94
724,2022-04-08,C1063,open,3,30.53,USD,97.48
725,2022-04-09,C1026,open,1,40.83,USD,40.3
726,2022-04-10,C1597,closed,6,38.08,USD,293.92
727,2022-04-11,C1820,,8,32.45,USD,247.21
728,2022-04-12,C1944,closed,3,26.97,USD,84.85
729,2022-04-13,C1739,,5,10.99,USD,50.02
730,2022-04-14,C1169,,1,16.76,USD,16.57
731,2022-04-15,C1631,,7,23.86,USD,202.46
732,2022-04-16,C1979,closed,1,31.97,USD,31.35
733,2022-04-17,C1550,open,9,28.12,USD,235.88
734,2022-04-18,C1905,open,8,17.97,USD,156.67
735,2022-04-19,C1508,open,7,5.29,USD,33.47
736,2022-04-20,C1497,closed,7,27.33,USD,178.67
737,2022-04-21,C1193,open,5,17.85,USD,109.16
738,2022-04-22,C1542,closed,5,38.06,USD,229.99
739,2022-04-23,C1764,open,5,6.08,USD,38.49
740,2022-04-24,C1943,open,1,31.32,USD,38.89
741,2022-04-25,C1206,open,8,47.37,USD,444.62
742,2022-04-26,C1689,,1,12.85,USD,11.83
743,2022-04-27,C1525,open,4,26.22,USD,127.23
744,2022-04-28,C1593,open,9,9.11,USD,101.52
745,2022-04-29,C1227,,9,33.16,USD,363.99
746,2022-04-30,C1345,closed,5,29.77,USD,164.24
747,2022-05-01,C1350,open,4,23.33,USD,92.68
748,2022-05-02,C1596,open,3,28.46,USD,105.71
749,2022-05-03,C1218,closed,3,45.35,USD,162.02
750,2022-05-04,C1553,open,5,13.83,USD,89.36
751,2022-05-05,C1097,,1,6.02,USD,5.79
752,2022-05-06,C1230,closed,5,43.77,USD,216.72
753,2022-05-07,C1642,open,6,30.97,USD,182.98
754,2022-05-08,C1030,,7,45.08,USD,384.04
755,2022-05-09,C1773,,9,31.86,USD,279.5
756,2022-05-10,C1673,closed,3,41.46,USD,115.26
757,2022-05-11,C1834,open,2,24.34,USD,63.26
758,2022-05-12,C1981,open,3,38.74,USD,105.75
759,2022-05-13,C1887,closed,9,46.09,USD,511.92
760,2022-05-14,C1619,closed,7,30.75,USD,225.18
761,2022-05-15,C1132,,9,13.14,USD,146.25
762,2022-05-16,C1864,,2,17.1,USD,38.37
763,2022-05-17,C1955,,5,13.94,USD,87.87
764,2022-05-18,C1475,open,4,16.11,USD,81.87
765,2022-05-19,C1481,,2,18.79,USD,33.96
766,2022-05-20,C1044,open,9,29.98,USD,250.98
767,2022-05-21,C1773,closed,9,31.46,USD,283.18
768,2022-05-22,C1655,closed,6,24.19,USD,169.48
769,2022-05-23,C1705,,6,32.69,USD,246.22
770,2022-05-24,C1574,closed,8,8.67,USD,75.18
771,2022-05-25,C1785,,6,8.95,USD,61.37
772,2022-05-26,C1297,closed,1,12.73,USD,12.42
773,2022-05-27,C1711,,4,28.31,USD,138.38
774,2022-05-28,C1032,open,7,14.63,USD,131.79
775,2022-05-29,C1469,closed,2,17.75,USD,35.76
776,2022-05-30,C1891,,9,23.01,USD,227.37
777,2022-05-31,C1788,,8,41.53,USD,310.46
778,2022-06-01,C1706,open,8,5.62,USD,50.52
779,2022-06-02,C1465,open,7,34.22,USD,263.76
780,2022-06-03,C1963,open,4,35.1,USD,134.47
781,2022-06-04,C1622,open,2,40.94,USD,88.17
782,2022-06-05,C1758,open,3,46.97,USD,145.65
783,2022-06-06,C1524,,6,5.91,USD,39.32
784,2022-06-07,C1860,,5,11.92,USD,67.6
785,2022-06-08,C1766,,8,44.88,USD,324.36
786,2022-06-09,C1807,closed,6,25.63,USD,185.21
787,2022-06-10,C1992,open,6,30.41,USD,216.25
788,2022-06-11,C1046,open,1,34.84,USD,36.46
789,2022-06-12,C1803,open,4,35.56,USD,131.03
790,2022-06-13,C1408,closed,5,46.93,USD,282.04
791,2022-06-14,C1451,,3,49.86,USD,191.77
792,2022-06-15,C1715,open,9,37.41,USD,335.36
793,2022-06-16,C1355,open,1,17.92,USD,18.45
794,2022-06-17,C1355,open,6,44.59,USD,260.46
795,2022-06-18,C1702,,6,7.21,USD,48.92
796,2022-06-19,C1386,closed,5,15.4,USD,74.07
797,2022-06-20,C1951,closed,5,45.38,USD,236.54
798,2022-06-21,C1132,open,5,16.53,USD,97.43
799,2022-06-22,C1699,open,6,14.93,USD,100.69
800,2022-06-23,C1155,closed,8,11.22,USD,94.66
801,2022-06-24,C1610,open,2,43.66,USD,93.27
802,2022-06-25,C1362,,6,27.5,USD,185.6
803,2022-06-26,C1293,open,1,35.37,USD,31.92
804,2022-06-27,C1230,open,4,15.76,USD,58.72
805,2022-06-28,C1195,open,3,39.11,USD,146.96
806,2022-06-29,C1388,open,9,39.2,USD,328.51
807,2022-06-30,C1818,closed,3,19.07,USD,67.66
808,2022-07-01,C1759,closed,6,23.48,USD,178.64
809,2022-07-02,C1125,open,1,14.44,USD,14.56
810,2022-07-03,C1143,,6,48.95,USD,307.86
811,2022-07-04,C1689,pending,4,34.05,USD,153.57
812,2022-07-05,C1751,closed,8,47.05,USD,471.51
813,2022-07-06,C1398,,9,18.65,USD,214.3
814,2022-07-07,C1067,closed,4,40.19,USD,192.24
815,2022-07-08,C1387,closed,6,39.46,USD,221.29
816,2022-07-09,C1032,open,1,36.12,USD,42.18
817,2022-07-10,C1890,open,4,48.45,USD,206.23
818,2022-07-11,C1537,open,7,22.71,USD,173.0
819,2022-07-12,C1829,,1,10.88,USD,10.01
820,2022-07-13,C1254,,8,35.23,USD,275.2
821,2022-07-14,C1601,closed,6,37.82,USD,275.98
822,2022-07-15,C1600,,5,30.88,USD,167.0
823,2022-07-16,C1666,,9,14.31,USD,131.45
824,2022-07-17,C1717,open,2,27.7,USD,58.37
825,2022-07-18,C1377,open,5,19.05,USD,118.28
826,2022-07-19,C1175,closed,6,24.24,USD,174.47
827,2022-07-20,C1132,,7,34.03,USD,240.34
828,2022-07-21,C1740,,5,38.53,USD,182.44
829,2022-07-22,C1346,open,9,15.45,USD,139.16
830,2022-07-23,C1214,open,1,23.24,USD,29.48
831,2022-07-24,C1640,,7,17.11,USD,135.66
832,2022-07-25,C1112,open,7,13.94,USD,108.64
833,2022-07-26,C1858,,4,40.25,USD,183.31
834,2022-07-27,C1800,,9,45.92,USD,432.46
835,2022-07-28,C1569,open,5,21.66,USD,132.43
836,2022-07-29,C1758,open,4,38.81,USD,172.21
837,2022-07-30,C1944,closed,7,45.36,USD,300.6
838,2022-07-31,C1185,open,4,43.08,USD,163.98
839,2022-08-01,C1850,open,3,13.23,USD,44.24
840,2022-08-02,C1746,open,9,48.03,USD,550.98
841,2022-08-03,C1072,,8,21.95,USD,179.7
842,2022-08-04,C1528,open,1,20.27,USD,25.29
843,2022-08-05,C1925,,7,7.81,USD,65.91
844,2022-08-06,C1968,pending,9,26.88,USD,241.71
845,2022-08-07,C1818,,8,9.91,USD,72.5
846,2022-08-08,C1719,open,8,16.18,USD,121.77
847,2022-08-09,C1443,,6,19.26,USD,137.68
848,2022-08-10,C1596,pending,4,41.4,USD,162.27
849,2022-08-11,C1911,open,8,44.4,USD,372.43
850,2022-08-12,C1081,open,3,18.61,USD,61.45
851,2022-08-13,C1310,,9,43.64,USD,467.46
852,2022-08-14,C1031,open,2,43.58,USD,82.39
853,2022-08-15,C1573,,2,39.41,USD,83.75
854,2022-08-16,C1904,closed,7,11.6,USD,88.84
855,2022-08-17,C1505,,4,36.06,USD,161.02
856,2022-08-18,C1531,,8,47.53,USD,466.69
857,2022-08-19,C1795,,9,35.71,USD,311.32
858,2022-08-20,C1701,open,7,19.92,USD,170.55
859,2022-08-21,C1966,open,5,27.53,USD,162.03
860,2022-08-22,C1397,,8,34.06,USD,305.82
861,2022-08-23,C1977,closed,4,27.98,USD,132.04
862,2022-08-24,C1340,open,2,10.4,USD,22.15
863,2022-08-25,C1284,open,6,19.04,USD,109.14
864,2022-08-26,C1126,open,9,41.11,USD,431.52
865,2022-08-27,C1559,open,1,43.76,USD,48.57
866,2022-08-28,C1713,open,7,11.18,USD,90.45
867,2022-08-29,C1428,,9,47.86,USD,445.9
868,2022-08-30,C1298,,9,19.8,USD,225.02
869,2022-08-31,C1187,closed,3,34.8,USD,118.49
870,2022-09-01,C1973,closed,5,38.83,USD,181.37
871,2022-09-02,C1764,open,8,41.54,USD,358.88
872,2022-09-03,C1548,,8,47.56,USD,457.54
873,2022-09-04,C1105,open,4,19.08,USD,92.93
874,2022-09-05,C1791,open,1,43.63,USD,47.9
875,2022-09-06,C1230,,1,10.93,USD,13.75
876,2022-09-07,C1443,,4,36.73,USD,147.96
877,2022-09-08,C1675,open,6,38.39,USD,245.14
878,2022-09-09,C1430,open,8,35.5,USD,357.68
879,2022-09-10,C1873,,6,16.35,USD,123.46
880,2022-09-11,C1738,,9,44.29,USD,468.08
881,2022-09-12,C1978,,9,12.6,USD,141.02
882,2022-09-13,C1291,open,2,7.41,USD,13.86
883,2022-09-14,C1863,,1,37.29,USD,46.46
884,2022-09-15,C1513,,2,26.4,USD,54.29
885,2022-09-16,C1370,closed,5,43.21,USD,209.86
886,2022-09-17,C1247,,4,22.25,USD,88.62
887,2022-09-18,C1084,open,4,12.57,USD,53.66
888,2022-09-19,C1654,,9,42.64,USD,383.94
889,2022-09-20,C1288,,8,29.7,USD,244.31
890,2022-09-21,C1802,,6,13.51,USD,77.33
891,2022-09-22,C1657,open,1,37.42,USD,38.11
892,2022-09-23,C1548,closed,2,28.0,USD,63.22
893,2022-09-24,C1267,closed,6,32.19,USD,207.96
894,2022-09-25,C1487,open,2,25.74,USD,53.47
895,2022-09-26,C1130,open,5,42.29,USD,253.44
896,2022-09-27,C1568,,5,42.33,USD,266.13
897,2022-09-28,C1504,,6,36.92,USD,266.43
898,2022-09-29,C1371,closed,6,9.74,USD,60.36
899,2022-09-30,C1317,,6,42.75,USD,307.23
900,2022-10-01,C1085,,2,35.2,USD,67.64
901,2022-10-02,C1670,,3,36.37,USD,103.89
902,2022-10-03,C1508,,6,21.33,USD,132.88
903,2022-10-04,C1509,,8,44.57,USD,436.1
904,2022-10-05,C1870,open,1,37.64,USD,37.59
905,2022-10-06,C1383,open,1,10.07,USD,9.32
906,2022-10-07,C1795,closed,2,23.35,USD,44.49
907,2022-10-08,C1161,closed,6,44.89,USD,334.92
908,2022-10-09,C1768,,9,7.12,USD,73.92
909,2022-10-10,C1452,,4,48.26,USD,193.29
910,2022-10-11,C1319,open,3,35.56,USD,119.71
911,2022-10-12,C1996,open,8,33.41,USD,296.96
912,2022-10-13,C1061,,9,17.18,USD,179.7
913,2022-10-14,C1021,open,5,16.2,USD,80.46
914,2022-10-15,C1367,open,9,47.39,USD,531.33
915,2022-10-16,C1663,open,2,18.42,USD,37.71
916,2022-10-17,C1626,open,3,39.9,USD,140.97
917,2022-10-18,C1323,,7,22.69,USD,143.97
918,2022-10-19,C1497,closed,7,11.27,USD,82.76
919,2022-10-20,C1810,closed,6,5.48,USD,34.22
920,2022-10-21,C1186,,6,29.49,USD,197.71
921,2022-10-22,C1833,closed,2,48.91,USD,90.88
922,2022-10-23,C1471,open,6,21.61,USD,157.67
923,2022-10-24,C1572,closed,4,21.07,USD,83.19
924,2022-10-25,C1055,closed,3,20.48,USD,71.93
925,2022-10-26,C1214,open,2,28.42,USD,69.42
926,2022-10-27,C1112,,1,24.83,USD,27.93
927,2022-10-28,C1705,,5,44.6,USD,266.79
928,2022-10-29,C1266,open,2,27.75,USD,64.64
929,2022-10-30,C1015,open,2,27.85,USD,58.05
930,2022-10-31,C1486,,7,11.23,USD,96.18
931,2022-11-01,C1085,,8,49.22,USD,400.8
932,2022-11-02,C1527,closed,8,16.25,USD,146.7
933,2022-11-03,C1227,pending,4,8.3,USD,39.78
934,2022-11-04,C1414,open,1,34.84,USD,36.64
935,2022-11-05,C1919,,7,31.79,USD,227.23
936,2022-11-06,C1889,,1,23.68,USD,25.66
937,2022-11-07,C1845,,4,24.0,USD,117.81
938,2022-11-08,C1095,closed,8,40.33,USD,410.39
939,2022-11-09,C1999,,2,13.81,USD,30.88
940,2022-11-10,C1866,open,6,41.91,USD,292.85
941,2022-11-11,C1769,,6,34.19,USD,258.75
942,2022-11-12,C1493,open,9,23.85,USD,201.65
943,2022-11-13,C1160,open,5,25.61,USD,127.13
944,2022-11-14,C1781,closed,4,16.55,USD,78.35
945,2022-11-15,C1011,,5,38.85,USD,238.83
946,2022-11-16,C1052,,5,28.08,USD,174.49
947,2022-11-17,C1022,,8,19.44,USD,165.79
948,2022-11-18,C1154,closed,8,31.82,USD,238.2
949,2022-11-19,C1356,closed,2,49.81,USD,107.1
950,2022-11-20,C1544,open,7,24.59,USD,170.8
951,2022-11-21,C1953,open,8,46.43,USD,377.56
952,2022-11-22,C1337,open,6,20.53,USD,148.91
953,2022-11-23,C1553,,5,7.46,USD,34.7
954,2022-11-24,C1299,closed,9,14.19,USD,157.22
955,2022-11-25,C1028,open,3,23.84,USD,76.6
956,2022-11-26,C1704,open,4,14.88,USD,67.76
957,2022-11-27,C1674,open,9,5.01,USD,42.2
958,2022-11-28,C1390,,6,46.18,USD,286.76
959,2022-11-29,C1133,,8,42.97,USD,321.72
960,2022-11-30,C1389,open,7,38.4,USD,345.31
961,2022-12-01,C1072,,2,12.55,USD,30.69
962,2022-12-02,C1421,open,3,10.42,USD,33.88
963,2022-12-03,C1976,,1,8.04,USD,7.96
964,2022-12-04,C1874,open,9,37.58,USD,430.68
965,2022-12-05,C1109,,7,46.8,USD,340.0
966,2022-12-06,C1189,open,1,24.37,USD,23.5
967,2022-12-07,C1203,open,3,10.36,USD,34.97
968,2022-12-08,C1018,,4,28.06,USD,143.39
969,2022-12-09,C1986,open,4,20.7,USD,74.65
970,2022-12-10,C1563,open,5,21.87,USD,108.83
971,2022-12-11,C1646,open,3,32.96,USD,126.11
972,2022-12-12,C1517,closed,3,37.34,USD,108.48
973,2022-12-13,C1359,open,1,9.98,USD,9.43
974,2022-12-14,C1272,,7,6.6,USD,52.12
975,2022-12-15,C1226,,1,49.74,USD,61.91
976,2022-12-16,C1235,,2,15.47,USD,33.75
977,2022-12-17,C1693,open,4,7.42,USD,38.52
978,2022-12-18,C1875,,4,13.54,USD,3172.88
979,2022-12-19,C1047,open,5,6.75,USD,31.38
980,2022-12-20,C1600,open,2,22.63,USD,58.71
981,2022-12-21,C1117,,4,41.11,USD,174.83
982,2022-12-22,C1892,closed,1,20.36,USD,20.66
983,2022-12-23,C1618,,2,24.99,USD,56.14
984,2022-12-24,C1637,,1,35.4,USD,36.17
985,2022-12-25,C1730,open,4,27.9,USD,104.3
986,2022-12-26,C1466,open,4,43.77,USD,157.67
987,2022-12-27,C1827,open,7,43.97,USD,332.36
988,2022-12-28,C1065,open,9,5.45,USD,60.56
989,2022-12-29,C1023,,9,40.01,USD,406.51
990,2022-12-30,C1484,closed,5,25.73,USD,167.2
991,2022-12-31,C1921,closed,1,49.5,USD,50.23
992,2023-01-01,C1327,open,1,26.75,USD,27.08
993,2023-01-02,C1351,,6,49.41,USD,285.76
994,2023-01-03,C1605,open,2,38.96,USD,75.24
995,2023-01-04,C1214,open,8,16.19,USD,131.34
996,2023-01-05,C1118,,9,29.23,USD,320.19
997,2023-01-06,C1920,closed,4,49.65,USD,250.69
998,2023-01-07,C1431,,5,43.59,USD,281.16
999,2023-01-08,C1672,pending,8,9.38,USD,74.51
1000,2023-01-09,C1596,open,3,36.79,USD,138.24
