order_id,order_date,customer_id,status,quantity,unit_price,currency,total_amount
501,2021-08-28,C1911,,9,19.98,USD,272.11
502,2021-08-29,C1727,closed,3,39.0,USD,178.89
503,2021-08-30,C1531,pending,8,59.53,USD,690.49
504,2021-08-31,C1776,pending,1,58.12,USD,91.59
505,2021-09-01,C1134,open,1,23.5,USD,37.59
506,2021-09-02,C1230,open,2,39.99,USD,124.07
507,2021-09-03,C1760,,1,50.61,USD,73.11
508,2021-09-04,C1492,,2,34.83,USD,106.37
509,2021-09-05,C1129,closed,3,18.52,USD,81.57
510,2021-09-06,C1458,closed,8,42.11,USD,514.19
511,2021-09-07,C1190,open,5,51.41,USD,405.34
512,2021-09-08,C1717,closed,7,50.83,USD,558.32
513,2021-09-09,C1956,,6,56.15,USD,524.2
514,2021-09-10,C1763,open,2,24.58,USD,71.05
515,2021-09-11,C1020,,3,53.33,USD,226.41
516,2021-09-12,C1904,open,1,26.63,USD,41.36
517,2021-09-13,C1512,open,2,36.19,USD,114.63
518,2021-09-14,C1361,,5,32.1,USD,251.37
519,2021-09-15,C1225,,3,49.02,USD,229.69
520,2021-09-16,C1262,,7,15.18,USD,168.31
521,2021-09-17,C1537,pending,1,44.78,USD,66.93
522,2021-09-18,C1235,open,8,38.51,USD,487.52
523,2021-09-19,C1605,open,3,34.2,USD,144.19
524,2021-09-20,C1541,open,8,54.23,USD,632.91
525,2021-09-21,C1612,,9,24.01,USD,325.93
526,2021-09-22,C1283,open,4,33.48,USD,198.32
527,2021-09-23,C1444,,2,34.22,USD,95.97
528,2021-09-24,C1846,closed,6,19.89,USD,184.45
529,2021-09-25,C1912,pending,1,46.4,USD,70.21
530,2021-09-26,C1314,open,3,58.46,USD,246.33
531,2021-09-27,C1345,,8,24.2,USD,290.76
532,2021-09-28,C1866,open,3,27.73,USD,126.16
533,2021-09-29,C1461,pending,6,23.92,USD,205.62
534,2021-09-30,C1526,,6,45.77,USD,401.31
535,2021-10-01,C1556,,2,53.53,USD,161.36
536,2021-10-02,C1605,open,5,36.55,USD,280.8
537,2021-10-03,C1412,,6,39.72,USD,380.22
538,2021-10-04,C1206,open,5,42.13,USD,329.7
539,2021-10-05,C1978,open,7,44.76,USD,493.17
540,2021-10-06,C1099,,7,50.19,USD,519.6
541,2021-10-07,C1334,pending,8,59.36,USD,739.02
542,2021-10-08,C1256,pending,1,34.95,USD,51.91
543,2021-10-09,C1394,,4,17.56,USD,108.82
544,2021-10-10,C1465,open,9,46.1,USD,648.18
545,2021-10-11,C1201,,5,22.53,USD,166.68
546,2021-10-12,C1476,closed,6,56.54,USD,483.31
547,2021-10-13,C1800,,2,47.83,USD,139.4
548,2021-10-14,C1834,open,2,29.79,USD,86.4
549,2021-10-15,C1285,closed,5,19.15,USD,139.18
550,2021-10-16,C1836,open,1,47.06,USD,73.25
551,2021-10-17,C1480,pending,9,46.18,USD,649.65
552,2021-10-18,C1876,,7,58.21,USD,621.88
553,2021-10-19,C1721,closed,2,21.61,USD,62.6
554,2021-10-20,C1638,,8,27.69,USD,337.1
555,2021-10-21,C1150,,5,36.82,USD,260.05
556,2021-10-22,C1426,open,3,34.55,USD,153.33
557,2021-10-23,C1950,closed,8,17.74,USD,210.08
558,2021-10-24,C1430,open,6,41.26,USD,355.99
559,2021-10-25,C1213,closed,4,25.86,USD,160.23
560,2021-10-26,C1880,,9,18.73,USD,267.19
561,2021-10-27,C1123,closed,9,35.08,USD,481.52
562,2021-10-28,C1134,open,7,41.22,USD,455.67
563,2021-10-29,C1074,closed,4,42.99,USD,274.33
564,2021-10-30,C1861,closed,3,43.0,USD,202.74
565,2021-10-31,C1106,open,3,47.93,USD,222.99
566,2021-11-01,C1778,,5,16.62,USD,126.12
567,2021-11-02,C1598,,5,19.63,USD,147.52
568,2021-11-03,C1128,,1,35.63,USD,53.0
569,2021-11-04,C1639,open,1,33.44,USD,53.1
570,2021-11-05,C1285,,3,17.35,USD,82.35
571,2021-11-06,C1548,,4,37.2,USD,223.96
572,2021-11-07,C1428,,3,42.22,USD,200.18
573,2021-11-08,C1805,closed,6,41.25,USD,375.93
574,2021-11-09,C1115,open,9,21.88,USD,284.08
575,2021-11-10,C1047,closed,2,49.54,USD,158.23
576,2021-11-11,C1948,open,8,21.16,USD,267.67
577,2021-11-12,C1481,,9,32.35,USD,415.64
578,2021-11-13,C1431,open,6,40.69,USD,388.54
579,2021-11-14,C1913,closed,5,24.21,USD,190.13
580,2021-11-15,C1813,pending,6,22.61,USD,214.55
581,2021-11-16,C1870,,5,30.41,USD,239.72
582,2021-11-17,C1342,,1,15.64,USD,23.76
583,2021-11-18,C1865,open,6,15.04,USD,130.39
584,2021-11-19,C1089,,9,29.33,USD,369.73
585,2021-11-20,C1573,,9,37.78,USD,521.05
586,2021-11-21,C1852,open,7,55.61,USD,553.23
587,2021-11-22,C1884,,9,33.25,USD,450.43
588,2021-11-23,C1559,pending,1,19.25,USD,27.66
589,2021-11-24,C1462,open,4,47.66,USD,271.66
590,2021-11-25,C1604,,5,19.62,USD,138.95
591,2021-11-26,C1223,pending,4,20.36,USD,129.26
592,2021-11-27,C1753,,6,49.28,USD,417.58
593,2021-11-28,C1025,open,8,26.88,USD,342.84
594,2021-11-29,C1961,pending,8,56.42,USD,669.23
595,2021-11-30,C1546,,5,27.17,USD,200.44
596,2021-12-01,C1827,pending,5,50.27,USD,360.02
597,2021-12-02,C1284,,7,25.6,USD,253.18
598,2021-12-03,C1361,,9,35.37,USD,475.79
599,2021-12-04,C1328,,1,43.41,USD,68.67
600,2021-12-05,C1787,closed,9,50.59,USD,724.19
601,2021-12-06,C1480,,8,37.02,USD,456.63
602,2021-12-07,C1886,,4,28.09,USD,173.18
603,2021-12-08,C1098,,9,15.1,USD,214.99
604,2021-12-09,C1235,pending,8,27.26,USD,314.43
605,2021-12-10,C1668,open,7,53.17,USD,583.89
606,2021-12-11,C1303,,6,33.93,USD,308.89
607,2021-12-12,C1617,,9,30.89,USD,410.07
608,2021-12-13,C1499,closed,9,38.07,USD,495.78
609,2021-12-14,C1214,open,3,20.46,USD,90.41
610,2021-12-15,C1862,open,9,31.89,USD,451.72
611,2021-12-16,C1997,pending,7,23.81,USD,241.9
612,2021-12-17,C1085,,7,47.88,USD,488.49
613,2021-12-18,C1687,open,5,52.32,USD,378.33
614,2021-12-19,C1730,,2,33.26,USD,105.89
615,2021-12-20,C1102,closed,9,48.62,USD,622.06
616,2021-12-21,C1957,,5,56.49,USD,402.72
617,2021-12-22,C1184,,8,56.56,USD,652.4
618,2021-12-23,C1234,,6,30.14,USD,260.66
619,2021-12-24,C1282,,4,35.63,USD,218.96
620,2021-12-25,C1895,pending,4,17.99,USD,106.99
621,2021-12-26,C1876,closed,2,20.21,USD,60.16
622,2021-12-27,C1240,open,7,34.32,USD,375.61
623,2021-12-28,C1503,,2,36.46,USD,108.73
624,2021-12-29,C1241,open,7,48.45,USD,539.32
625,2021-12-30,C1047,,9,38.88,USD,548.61
626,2021-12-31,C1806,,3,25.19,USD,109.54
627,2022-01-01,C1297,,3,25.43,USD,110.05
628,2022-01-02,C1860,pending,7,46.81,USD,493.25
629,2022-01-03,C1660,,7,24.09,USD,260.09
630,2022-01-04,C1574,closed,1,30.77,USD,44.21
631,2022-01-05,C1815,open,5,56.75,USD,415.69
632,2022-01-06,C1652,open,9,54.72,USD,708.36
633,2022-01-07,C1333,closed,4,56.27,USD,346.89
634,2022-01-08,C1930,closed,2,37.32,USD,109.37
635,2022-01-09,C1923,open,8,16.56,USD,190.37
636,2022-01-10,C1371,open,8,28.8,USD,341.52
637,2022-01-11,C1627,,3,52.79,USD,236.66
638,2022-01-12,C1844,,6,57.15,USD,528.57
639,2022-01-13,C1556,closed,7,55.33,USD,577.68
640,2022-01-14,C1283,,5,55.12,USD,400.4
641,2022-01-15,C1294,,7,52.84,USD,588.2
642,2022-01-16,C1808,closed,9,27.9,USD,383.35
643,2022-01-17,C1001,,3,56.44,USD,262.78
644,2022-01-18,C1412,,3,38.8,USD,165.89
645,2022-01-19,C1522,,7,15.18,USD,167.98
646,2022-01-20,C1936,open,1,55.03,USD,77.21
647,2022-01-21,C1579,open,7,18.65,USD,190.65
648,2022-01-22,C1973,,2,36.87,USD,109.0
649,2022-01-23,C1888,,8,15.03,USD,184.1
650,2022-01-24,C1454,,9,39.16,USD,528.72
651,2022-01-25,C1054,,8,34.47,USD,440.15
652,2022-01-26,C1736,,1,38.84,USD,55.93
653,2022-01-27,C1308,pending,4,24.61,USD,143.73
654,2022-01-28,C1571,open,5,50.91,USD,358.0
655,2022-01-29,C1397,closed,4,36.06,USD,217.11
656,2022-01-30,C1147,,4,54.29,USD,340.07
657,2022-01-31,C1612,closed,4,57.23,USD,342.15
658,2022-02-01,C1453,,6,43.59,USD,379.57
659,2022-02-02,C1344,pending,7,37.57,USD,408.68
660,2022-02-03,C1511,,4,32.22,USD,196.62
661,2022-02-04,C1251,open,3,52.43,USD,242.72
662,2022-02-05,C1130,pending,9,45.38,USD,612.95
663,2022-02-06,C1703,,5,42.35,USD,327.06
664,2022-02-07,C1181,closed,8,44.78,USD,521.79
665,2022-02-08,C1171,,4,17.63,USD,109.95
666,2022-02-09,C1762,pending,3,45.39,USD,191.16
667,2022-02-10,C1622,open,9,48.3,USD,633.61
668,2022-02-11,C1082,closed,9,53.86,USD,769.33
669,2022-02-12,C1675,open,4,43.6,USD,252.95
670,2022-02-13,C1685,,5,18.97,USD,140.72
671,2022-02-14,C1814,open,9,56.03,USD,795.0
672,2022-02-15,C1644,,9,22.08,USD,287.34
673,2022-02-16,C1353,,5,22.49,USD,158.31
674,2022-02-17,C1287,pending,9,51.51,USD,730.19
675,2022-02-18,C1118,open,1,45.28,USD,66.79
676,2022-02-19,C1778,,8,44.55,USD,549.44
677,2022-02-20,C1625,,2,36.02,USD,110.61
678,2022-02-21,C1526,,3,23.02,USD,106.53
679,2022-02-22,C1985,closed,7,23.39,USD,245.57
680,2022-02-23,C1763,open,7,55.12,USD,559.44
681,2022-02-24,C1936,open,4,50.1,USD,295.22
682,2022-02-25,C1079,open,2,35.32,USD,106.36
683,2022-02-26,C1387,closed,1,33.47,USD,48.25
684,2022-02-27,C1298,,7,31.19,USD,338.82
685,2022-02-28,C1009,,6,42.2,USD,361.99
686,2022-03-01,C1540,open,4,46.86,USD,281.43
687,2022-03-02,C1036,open,3,47.85,USD,223.09
688,2022-03-03,C1890,,8,25.84,USD,316.46
689,2022-03-04,C1097,open,1,46.92,USD,68.32
690,2022-03-05,C1105,,8,55.0,USD,693.13
691,2022-03-06,C1623,,4,30.2,USD,187.47
692,2022-03-07,C1124,,9,43.23,USD,588.41
693,2022-03-08,C1541,,4,44.41,USD,279.06
694,2022-03-09,C1819,closed,4,55.49,USD,313.37
695,2022-03-10,C1873,,1,57.94,USD,81.75
696,2022-03-11,C1760,,6,36.28,USD,329.44
697,2022-03-12,C1419,closed,8,55.34,USD,706.92
698,2022-03-13,C1461,,9,34.24,USD,453.55
699,2022-03-14,C1904,,3,48.86,USD,214.39
700,2022-03-15,C1962,pending,1,31.78,USD,47.65
701,2022-03-16,C1832,,5,28.8,USD,213.36
702,2022-03-17,C1189,,2,35.22,USD,107.22
703,2022-03-18,C1889,open,1,52.55,USD,78.92
704,2022-03-19,C1394,pending,6,52.03,USD,475.81
705,2022-03-20,C1633,open,2,31.58,USD,96.53
706,2022-03-21,C1058,,4,58.4,USD,371.72
707,2022-03-22,C1648,,2,17.66,USD,55.53
708,2022-03-23,C1035,open,1,26.3,USD,36.87
709,2022-03-24,C1432,open,4,27.71,USD,170.03
710,2022-03-25,C1178,,9,31.41,USD,407.01
711,2022-03-26,C1413,,1,35.81,USD,1258.53
712,2022-03-27,C1690,,5,58.62,USD,455.89
713,2022-03-28,C1657,open,7,50.21,USD,509.29
714,2022-03-29,C1284,,7,49.1,USD,543.77
715,2022-03-30,C1159,open,5,17.92,USD,130.81
716,2022-03-31,C1906,closed,2,29.32,USD,93.14
717,2022-04-01,C1077,open,3,26.48,USD,122.9
718,2022-04-02,C1459,open,9,43.44,USD,559.55
719,2022-04-03,C1798,open,4,55.61,USD,313.31
720,2022-04-04,C1146,closed,4,29.58,USD,168.8
721,2022-04-05,C1149,closed,8,49.04,USD,605.59
722,2022-04-06,C1278,open,6,36.53,USD,342.45
723,2022-04-07,C1703,closed,7,33.19,USD,365.51
724,2022-04-08,C1449,,7,18.59,USD,185.2
725,2022-04-09,C1582,open,6,43.77,USD,385.97
726,2022-04-10,C1366,open,8,57.25,USD,668.54
727,2022-04-11,C1957,open,3,58.91,USD,279.98
728,2022-04-12,C1591,pending,1,56.59,USD,85.8
729,2022-04-13,C1334,open,2,18.93,USD,60.56
730,2022-04-14,C1351,,1,51.38,USD,78.31
731,2022-04-15,C1388,open,3,21.19,USD,101.45
732,2022-04-16,C1928,open,3,48.87,USD,225.87
733,2022-04-17,C1796,,1,27.21,USD,41.86
734,2022-04-18,C1851,,7,20.35,USD,220.05
735,2022-04-19,C1833,open,4,45.91,USD,290.19
736,2022-04-20,C1795,,4,23.19,USD,133.76
737,2022-04-21,C1979,open,6,42.3,USD,365.07
738,2022-04-22,C1640,closed,5,18.28,USD,132.85
739,2022-04-23,C1774,,9,57.24,USD,748.9
740,2022-04-24,C1017,,6,30.38,USD,287.83
741,2022-04-25,C1524,,3,28.2,USD,125.49
742,2022-04-26,C1253,open,4,53.86,USD,310.51
743,2022-04-27,C1548,,8,31.24,USD,366.59
744,2022-04-28,C1199,pending,7,41.08,USD,427.64
745,2022-04-29,C1499,open,7,55.75,USD,598.51
746,2022-04-30,C1500,closed,4,37.54,USD,211.66
747,2022-05-01,C1644,,2,56.59,USD,166.35
748,2022-05-02,C1885,closed,8,57.65,USD,713.0
749,2022-05-03,C1773,,3,40.0,USD,176.32
750,2022-05-04,C1568,open,9,34.42,USD,441.68
751,2022-05-05,C1541,open,5,40.02,USD,295.74
752,2022-05-06,C1020,open,9,50.08,USD,692.83
753,2022-05-07,C1490,open,3,56.08,USD,246.54
754,2022-05-08,C1485,,8,17.88,USD,211.27
755,2022-05-09,C1645,open,9,34.6,USD,475.44
756,2022-05-10,C1455,closed,7,57.49,USD,606.79
757,2022-05-11,C1177,closed,8,41.83,USD,533.35
758,2022-05-12,C1095,open,2,24.77,USD,1734.64
759,2022-05-13,C1632,closed,6,29.69,USD,268.78
760,2022-05-14,C1096,,3,43.19,USD,202.09
761,2022-05-15,C1895,,1,25.18,USD,36.47
762,2022-05-16,C1429,pending,4,44.34,USD,263.82
763,2022-05-17,C1134,,3,17.63,USD,83.22
764,2022-05-18,C1339,,9,35.57,USD,489.15
765,2022-05-19,C1369,closed,8,39.17,USD,439.52
766,2022-05-20,C1093,pending,3,25.94,USD,111.0
767,2022-05-21,C1490,closed,4,40.46,USD,230.19
768,2022-05-22,C1772,open,4,44.17,USD,267.14
769,2022-05-23,C1018,closed,8,40.75,USD,515.52
770,2022-05-24,C1649,open,8,17.67,USD,203.26
771,2022-05-25,C1025,,6,45.03,USD,390.55
772,2022-05-26,C1710,,1,48.75,USD,76.14
773,2022-05-27,C1161,open,5,42.97,USD,308.04
774,2022-05-28,C1258,pending,8,25.71,USD,319.6
775,2022-05-29,C1322,pending,5,17.23,USD,132.27
776,2022-05-30,C1286,open,1,18.75,USD,28.65
777,2022-05-31,C1036,,2,54.56,USD,167.19
778,2022-06-01,C1642,,5,54.16,USD,431.11
779,2022-06-02,C1589,open,3,27.16,USD,115.17
780,2022-06-03,C1757,,7,58.32,USD,619.45
781,2022-06-04,C1280,open,9,39.56,USD,536.54
782,2022-06-05,C1404,closed,4,33.0,USD,193.93
783,2022-06-06,C1928,closed,1,50.69,USD,79.99
784,2022-06-07,C1023,open,6,29.65,USD,278.77
785,2022-06-08,C1405,,7,34.45,USD,358.88
786,2022-06-09,C1563,open,1,17.43,USD,27.48
787,2022-06-10,C1171,,2,38.95,USD,110.54
788,2022-06-11,C1975,open,3,23.55,USD,107.35
789,2022-06-12,C1563,,3,21.94,USD,95.12
790,2022-06-13,C1031,,9,47.25,USD,598.35
791,2022-06-14,C1527,,5,28.98,USD,230.66
792,2022-06-15,C1618,open,8,17.21,USD,208.31
793,2022-06-16,C1150,,4,52.37,USD,311.18
794,2022-06-17,C1798,open,1,19.87,USD,31.03
795,2022-06-18,C1511,open,6,51.75,USD,478.46
796,2022-06-19,C1666,,7,57.14,USD,616.09
797,2022-06-20,C1099,open,4,53.06,USD,337.0
798,2022-06-21,C1343,,7,44.38,USD,478.65
799,2022-06-22,C1457,open,6,28.89,USD,261.83
800,2022-06-23,C1908,open,6,47.15,USD,433.29
801,2022-06-24,C1326,pending,4,48.19,USD,306.33
802,2022-06-25,C1826,,7,27.93,USD,307.07
803,2022-06-26,C1793,closed,9,22.03,USD,286.7
804,2022-06-27,C1828,closed,1,25.4,USD,39.45
805,2022-06-28,C1069,closed,4,20.28,USD,114.44
806,2022-06-29,C1393,,8,23.93,USD,287.42
807,2022-06-30,C1038,,7,55.43,USD,612.52
808,2022-07-01,C1288,open,3,20.62,USD,95.43
809,2022-07-02,C1540,closed,7,30.06,USD,323.78
810,2022-07-03,C1797,open,1,17.18,USD,25.31
811,2022-07-04,C1211,pending,1,27.16,USD,40.17
812,2022-07-05,C1244,,1,27.63,USD,43.94
813,2022-07-06,C1107,open,1,15.74,USD,24.72
814,2022-07-07,C1101,closed,4,37.49,USD,211.33
815,2022-07-08,C1897,,2,37.63,USD,108.98
816,2022-07-09,C1508,open,3,40.76,USD,194.71
817,2022-07-10,C1221,,3,16.81,USD,76.33
818,2022-07-11,C1966,open,7,35.58,USD,386.49
819,2022-07-12,C1395,closed,2,19.38,USD,61.18
820,2022-07-13,C1014,open,2,23.4,USD,68.93
821,2022-07-14,C1665,closed,7,56.07,USD,584.91
822,2022-07-15,C1327,open,3,22.38,USD,94.16
823,2022-07-16,C1961,pending,8,33.26,USD,374.32
824,2022-07-17,C1427,open,7,33.27,USD,344.83
825,2022-07-18,C1979,,6,41.83,USD,384.04
826,2022-07-19,C1835,closed,9,42.61,USD,555.71
827,2022-07-20,C1258,open,5,26.95,USD,213.59
828,2022-07-21,C1711,,1,31.48,USD,44.88
829,2022-07-22,C1864,,9,22.87,USD,322.34
830,2022-07-23,C1401,pending,6,52.59,USD,452.66
831,2022-07-24,C1319,,5,56.28,USD,403.56
832,2022-07-25,C1247,closed,2,15.18,USD,44.32
833,2022-07-26,C1000,pending,1,44.09,USD,1674.9
834,2022-07-27,C1499,closed,7,28.4,USD,279.4
835,2022-07-28,C1727,closed,4,20.25,USD,125.13
836,2022-07-29,C1212,open,7,22.62,USD,252.3
837,2022-07-30,C1013,closed,3,35.47,USD,165.01
838,2022-07-31,C1246,,2,44.69,USD,129.08
839,2022-08-01,C1382,pending,8,41.65,USD,490.1
840,2022-08-02,C1566,,6,52.44,USD,467.98
841,2022-08-03,C1968,open,8,38.92,USD,462.68
842,2022-08-04,C1297,closed,7,49.05,USD,547.37
843,2022-08-05,C1693,pending,9,39.18,USD,513.09
844,2022-08-06,C1331,open,6,35.12,USD,316.96
845,2022-08-07,C1585,closed,6,24.5,USD,219.59
846,2022-08-08,C1031,,1,25.66,USD,40.98
847,2022-08-09,C1984,open,7,44.32,USD,471.02
848,2022-08-10,C1769,open,3,50.72,USD,238.43
849,2022-08-11,C1712,,7,42.13,USD,445.13
850,2022-08-12,C1227,pending,7,36.7,USD,389.66
851,2022-08-13,C1016,open,5,28.71,USD,223.0
852,2022-08-14,C1370,closed,1,33.1,USD,51.55
853,2022-08-15,C1281,,7,27.64,USD,284.91
854,2022-08-16,C1272,,2,15.3,USD,47.27
855,2022-08-17,C1697,open,1,47.95,USD,73.21
856,2022-08-18,C1035,closed,6,43.27,USD,388.09
857,2022-08-19,C1774,open,4,20.01,USD,117.99
858,2022-08-20,C1234,,6,29.0,USD,254.44
859,2022-08-21,C1110,closed,5,34.37,USD,263.14
860,2022-08-22,C1047,open,4,20.34,USD,115.15
861,2022-08-23,C1408,open,6,30.49,USD,281.06
862,2022-08-24,C1993,open,2,57.6,USD,184.22
863,2022-08-25,C1731,open,5,25.54,USD,186.45
864,2022-08-26,C1121,closed,8,43.41,USD,512.42
865,2022-08-27,C1970,open,6,31.87,USD,268.02
866,2022-08-28,C1702,,9,42.83,USD,550.63
867,2022-08-29,C1026,,8,40.35,USD,474.85
868,2022-08-30,C1168,open,6,51.76,USD,465.03
869,2022-08-31,C1568,pending,6,49.66,USD,461.74
870,2022-09-01,C1127,open,4,39.9,USD,254.32
871,2022-09-02,C1598,,6,33.09,USD,288.24
872,2022-09-03,C1654,,6,29.25,USD,259.56
873,2022-09-04,C1579,pending,5,24.1,USD,169.75
874,2022-09-05,C1093,closed,5,21.12,USD,162.73
875,2022-09-06,C1721,,3,24.92,USD,105.91
876,2022-09-07,C1825,open,8,32.88,USD,391.29
877,2022-09-08,C1902,,8,17.0,USD,192.17
878,2022-09-09,C1808,,6,19.79,USD,186.29
879,2022-09-10,C1693,,5,16.4,USD,118.88
880,2022-09-11,C1983,open,6,19.89,USD,183.02
881,2022-09-12,C1607,,6,28.9,USD,250.9
882,2022-09-13,C1805,open,1,23.51,USD,33.54
883,2022-09-14,C1413,,5,17.23,USD,124.14
884,2022-09-15,C1002,pending,1,42.98,USD,65.73
885,2022-09-16,C1358,closed,3,20.39,USD,95.9
886,2022-09-17,C1356,open,7,48.67,USD,13075.34
887,2022-09-18,C1170,open,6,37.77,USD,324.31
888,2022-09-19,C1753,open,4,28.23,USD,177.49
889,2022-09-20,C1060,open,5,27.39,USD,217.89
890,2022-09-21,C1229,closed,4,31.75,USD,188.05
891,2022-09-22,C1624,,3,28.62,USD,127.68
892,2022-09-23,C1506,open,7,34.2,USD,343.5
893,2022-09-24,C1535,,6,16.73,USD,146.72
894,2022-09-25,C1092,closed,3,20.71,USD,97.25
895,2022-09-26,C1925,closed,5,23.3,USD,176.43
896,2022-09-27,C1393,open,5,44.55,USD,7998.43
897,2022-09-28,C1922,,3,15.45,USD,68.19
898,2022-09-29,C1531,,3,44.61,USD,208.71
899,2022-09-30,C1422,closed,7,41.13,USD,432.64
900,2022-10-01,C1560,closed,9,32.35,USD,412.28
901,2022-10-02,C1877,closed,8,33.79,USD,379.52
902,2022-10-03,C1395,closed,5,51.97,USD,392.5
903,2022-10-04,C1070,,3,27.86,USD,120.87
904,2022-10-05,C1342,,6,15.28,USD,138.29
905,2022-10-06,C1863,,3,17.64,USD,79.48
906,2022-10-07,C1490,open,6,24.39,USD,222.03
907,2022-10-08,C1576,pending,3,46.45,USD,196.54
908,2022-10-09,C1662,,9,45.77,USD,576.75
909,2022-10-10,C1267,open,1,53.63,USD,77.85
910,2022-10-11,C1030,open,4,41.02,USD,247.24
911,2022-10-12,C1396,open,5,16.6,USD,130.58
912,2022-10-13,C1585,closed,2,51.96,USD,146.95
913,2022-10-14,C1484,open,5,58.23,USD,432.07
914,2022-10-15,C1149,open,9,56.14,USD,724.54
915,2022-10-16,C1267,,9,24.1,USD,323.6
916,2022-10-17,C1542,,6,41.07,USD,367.79
917,2022-10-18,C1928,,8,18.4,USD,229.9
918,2022-10-19,C1421,open,8,55.01,USD,669.56
919,2022-10-20,C1435,closed,7,27.84,USD,295.13
920,2022-10-21,C1098,open,5,32.88,USD,251.25
921,2022-10-22,C1775,,7,42.04,USD,419.27
922,2022-10-23,C1073,,1,19.39,USD,29.55
923,2022-10-24,C1168,closed,1,33.07,USD,47.26
924,2022-10-25,C1878,,8,57.34,USD,707.79
925,2022-10-26,C1418,closed,1,26.35,USD,39.0
926,2022-10-27,C1701,closed,6,29.31,USD,253.86
927,2022-10-28,C1855,open,3,43.77,USD,203.43
928,2022-10-29,C1482,,1,52.83,USD,78.11
929,2022-10-30,C1700,,7,23.34,USD,251.05
930,2022-10-31,C1483,,6,38.55,USD,324.37
931,2022-11-01,C1185,pending,8,26.5,USD,311.65
932,2022-11-02,C1697,,7,54.58,USD,592.36
933,2022-11-03,C1135,,4,57.62,USD,337.06
934,2022-11-04,C1055,,4,39.59,USD,229.01
935,2022-11-05,C1206,closed,4,17.67,USD,109.16
936,2022-11-06,C1327,pending,9,19.26,USD,258.59
937,2022-11-07,C1811,,1,42.75,USD,64.78
938,2022-11-08,C1664,closed,6,18.24,USD,171.15
939,2022-11-09,C1611,closed,3,46.86,USD,224.6
940,2022-11-10,C1911,open,7,21.85,USD,241.93
941,2022-11-11,C1377,open,7,38.69,USD,416.64
942,2022-11-12,C1657,closed,8,54.11,USD,671.2
943,2022-11-13,C1301,,3,23.04,USD,97.62
944,2022-11-14,C1551,,8,48.7,USD,619.88
945,2022-11-15,C1098,closed,7,22.57,USD,239.75
946,2022-11-16,C1097,closed,3,49.25,USD,232.97
947,2022-11-17,C1178,closed,1,27.56,USD,43.83
948,2022-11-18,C1716,open,5,56.83,USD,420.58
949,2022-11-19,C1941,pending,5,20.55,USD,149.35
950,2022-11-20,C1417,closed,4,39.37,USD,247.01
951,2022-11-21,C1524,closed,4,49.73,USD,303.74
952,2022-11-22,C1550,open,6,37.94,USD,344.95
953,2022-11-23,C1264,open,2,58.08,USD,177.37
954,2022-11-24,C1506,,1,27.89,USD,39.19
955,2022-11-25,C1180,,5,16.66,USD,123.18
956,2022-11-26,C1173,,4,40.2,USD,229.14
957,2022-11-27,C1556,open,5,38.24,USD,292.06
958,2022-11-28,C1648,open,6,44.61,USD,402.5
959,2022-11-29,C1429,,4,19.29,USD,122.22
960,2022-11-30,C1647,open,7,26.52,USD,260.46
961,2022-12-01,C1724,open,5,52.92,USD,10195.5
962,2022-12-02,C1166,,4,58.82,USD,338.64
963,2022-12-03,C1611,open,3,31.66,USD,135.92
964,2022-12-04,C1270,closed,6,38.78,USD,327.29
965,2022-12-05,C1507,pending,4,38.37,USD,218.53
966,2022-12-06,C1953,,3,52.68,USD,238.28
967,2022-12-07,C1036,open,7,35.29,USD,347.3
968,2022-12-08,C1274,,2,49.02,USD,141.8
969,2022-12-09,C1293,,6,21.95,USD,201.72
970,2022-12-10,C1224,open,9,37.77,USD,529.63
971,2022-12-11,C1672,open,4,44.91,USD,271.49
972,2022-12-12,C1701,open,9,38.03,USD,493.96
973,2022-12-13,C1191,pending,7,25.9,USD,287.89
974,2022-12-14,C1953,,8,52.88,USD,654.37
975,2022-12-15,C1206,open,5,53.18,USD,408.3
976,2022-12-16,C1622,open,1,31.93,USD,49.17
977,2022-12-17,C1955,,6,30.07,USD,262.25
978,2022-12-18,C1755,pending,6,52.06,USD,464.65
979,2022-12-19,C1637,open,2,32.96,USD,102.76
980,2022-12-20,C1660,closed,8,54.59,USD,656.54
981,2022-12-21,C1393,open,2,48.26,USD,153.52
982,2022-12-22,C1257,closed,3,42.95,USD,203.82
983,2022-12-23,C1425,open,6,23.87,USD,205.69
984,2022-12-24,C1445,open,6,29.95,USD,254.41
985,2022-12-25,C1127,,6,36.92,USD,322.29
986,2022-12-26,C1737,,8,28.08,USD,326.18
987,2022-12-27,C1003,pending,8,28.83,USD,358.2
988,2022-12-28,C1108,pending,3,52.32,USD,228.66
989,2022-12-29,C1120,closed,7,45.89,USD,475.42
990,2022-12-30,C1025,,7,25.05,USD,250.48
991,2022-12-31,C1202,,9,21.15,USD,300.44
992,2023-01-01,C1989,open,2,59.11,USD,172.03
993,2023-01-02,C1410,,9,20.99,USD,284.19
994,2023-01-03,C1854,,1,42.11,USD,59.82
995,2023-01-04,C1989,open,8,49.09,USD,603.43
996,2023-01-05,C1490,,6,39.86,USD,368.99
997,2023-01-06,C1094,open,8,21.06,USD,250.91
998,2023-01-07,C1964,,3,35.53,USD,165.08
999,2023-01-08,C1862,open,6,38.44,USD,348.41
1000,2023-01-09,C1709,closed,1,38.81,USD,57.18
